"case","period","daynight","mode","hours","percentExpected"
"margin_8F","all","all","NEUTRAL_MIN_VENT","477","7.83637259733859"
"margin_8F","2026-01","all","NEUTRAL_MIN_VENT","1","0.13440860215053763"
"margin_8F","all","night","NEUTRAL_MIN_VENT","133","4.372123602892834"
"margin_8F","2026-01","night","NEUTRAL_MIN_VENT","1","0.26881720430107525"
"margin_8F","all","all","MISSING_DATA","23","0.3778544438968293"
"margin_8F","2026-01","all","MISSING_DATA","4","0.5376344086021505"
"margin_8F","all","night","MISSING_DATA","18","0.591715976331361"
"margin_8F","2026-01","night","MISSING_DATA","4","1.075268817204301"
"margin_8F","all","all","ACTIVE_HUMIDIFICATION_LIKELY","80","1.3142763265976671"
"margin_8F","2026-01","all","ACTIVE_HUMIDIFICATION_LIKELY","1","0.13440860215053763"
"margin_8F","all","night","ACTIVE_HUMIDIFICATION_LIKELY","42","1.3806706114398422"
"margin_8F","2026-01","night","ACTIVE_HUMIDIFICATION_LIKELY","1","0.26881720430107525"
"margin_8F","2026-02","all","HEAT_MAJOR_VENT_DRY","549","81.69642857142857"
"margin_8F","2026-02","night","HEAT_MAJOR_VENT_DRY","295","87.79761904761905"
"margin_8F","2026-02","day","HEAT_MAJOR_VENT_DRY","254","75.5952380952381"
"margin_8F","2026-02","all","MISSING_DATA","10","1.4880952380952381"
"margin_8F","all","day","MISSING_DATA","5","0.16420361247947454"
"margin_8F","2026-02","day","MISSING_DATA","3","0.8928571428571429"
"margin_8F","2026-02","all","PASSIVE_VENT_COOL_DRY","78","11.607142857142858"
"margin_8F","2026-02","day","PASSIVE_VENT_COOL_DRY","70","20.833333333333332"
"margin_8F","2026-02","all","ACTIVE_HUMIDIFICATION_LIKELY","13","1.9345238095238095"
"margin_8F","all","day","ACTIVE_HUMIDIFICATION_LIKELY","38","1.2479474548440066"
"margin_8F","2026-02","day","ACTIVE_HUMIDIFICATION_LIKELY","5","1.4880952380952381"
"margin_8F","2026-02","night","ACTIVE_HUMIDIFICATION_LIKELY","8","2.380952380952381"
"margin_8F","2026-02","all","NEUTRAL_MIN_VENT","3","0.44642857142857145"
"margin_8F","2026-02","night","NEUTRAL_MIN_VENT","3","0.8928571428571429"
"margin_8F","all","all","PASSIVE_HUMIDIFY_OPPORTUNITY","172","2.8256941021849844"
"margin_8F","2026-02","all","PASSIVE_HUMIDIFY_OPPORTUNITY","9","1.3392857142857142"
"margin_8F","all","night","PASSIVE_HUMIDIFY_OPPORTUNITY","95","3.1229454306377384"
"margin_8F","2026-02","night","PASSIVE_HUMIDIFY_OPPORTUNITY","9","2.6785714285714284"
"margin_8F","2026-02","night","PASSIVE_VENT_COOL_DRY","8","2.380952380952381"
"margin_8F","2026-02","night","MISSING_DATA","7","2.0833333333333335"
"margin_8F","2026-02","all","HEAT_MIN_VENT","7","1.0416666666666667"
"margin_8F","2026-02","day","HEAT_MIN_VENT","4","1.1904761904761905"
"margin_8F","2026-02","night","HEAT_MIN_VENT","3","0.8928571428571429"
"margin_8F","all","all","PAD_INEFFECTIVE_DEHU_NEEDED","2300","37.78544438968293"
"margin_8F","2026-02","all","PAD_INEFFECTIVE_DEHU_NEEDED","1","0.1488095238095238"
"margin_8F","all","night","PAD_INEFFECTIVE_DEHU_NEEDED","1505","49.47403024326101"
"margin_8F","2026-02","night","PAD_INEFFECTIVE_DEHU_NEEDED","1","0.2976190476190476"
"margin_8F","all","all","PAD_EFFECTIVE","36","0.5914243469689502"
"margin_8F","2026-02","all","PAD_EFFECTIVE","2","0.2976190476190476"
"margin_8F","all","night","PAD_EFFECTIVE","24","0.7889546351084813"
"margin_8F","2026-02","night","PAD_EFFECTIVE","2","0.5952380952380952"
"margin_8F","2026-03","all","HEAT_MAJOR_VENT_DRY","418","56.258411843876175"
"margin_8F","2026-03","night","HEAT_MAJOR_VENT_DRY","211","56.8733153638814"
"margin_8F","2026-03","day","HEAT_MAJOR_VENT_DRY","207","55.645161290322584"
"margin_8F","2026-03","all","HEAT_MIN_VENT","10","1.3458950201884252"
"margin_8F","2026-03","day","HEAT_MIN_VENT","9","2.4193548387096775"
"margin_8F","2026-03","all","PASSIVE_VENT_COOL_DRY","74","9.959623149394348"
"margin_8F","2026-03","day","PASSIVE_VENT_COOL_DRY","65","17.473118279569892"
"margin_8F","2026-03","all","PASSIVE_HUMIDIFY_OPPORTUNITY","61","8.209959623149395"
"margin_8F","all","day","PASSIVE_HUMIDIFY_OPPORTUNITY","77","2.528735632183908"
"margin_8F","2026-03","day","PASSIVE_HUMIDIFY_OPPORTUNITY","27","7.258064516129032"
"margin_8F","2026-03","all","PAD_INEFFECTIVE_DEHU_NEEDED","94","12.651413189771198"
"margin_8F","2026-03","night","PAD_INEFFECTIVE_DEHU_NEEDED","75","20.21563342318059"
"margin_8F","2026-03","all","PASSIVE_VENT_COOL_HUMID","20","2.6917900403768504"
"margin_8F","all","day","PASSIVE_VENT_COOL_HUMID","398","13.070607553366173"
"margin_8F","2026-03","day","PASSIVE_VENT_COOL_HUMID","20","5.376344086021505"
"margin_8F","2026-03","all","NEUTRAL_MIN_VENT","13","1.749663526244953"
"margin_8F","2026-03","night","NEUTRAL_MIN_VENT","7","1.8867924528301887"
"margin_8F","2026-03","night","PASSIVE_HUMIDIFY_OPPORTUNITY","34","9.164420485175203"
"margin_8F","2026-03","night","HEAT_MIN_VENT","1","0.2695417789757412"
"margin_8F","2026-03","all","PAD_EFFECTIVE","17","2.288021534320323"
"margin_8F","2026-03","night","PAD_EFFECTIVE","7","1.8867924528301887"
"margin_8F","2026-03","all","ACTIVE_HUMIDIFICATION_LIKELY","20","2.6917900403768504"
"margin_8F","2026-03","night","ACTIVE_HUMIDIFICATION_LIKELY","11","2.964959568733154"
"margin_8F","2026-03","night","PASSIVE_VENT_COOL_DRY","9","2.4258760107816713"
"margin_8F","all","day","NEUTRAL_MIN_VENT","344","11.29720853858785"
"margin_8F","2026-03","day","NEUTRAL_MIN_VENT","6","1.6129032258064515"
"margin_8F","all","all","PAD_MARGINAL","33","0.5421389847215377"
"margin_8F","2026-03","all","PAD_MARGINAL","16","2.1534320323014806"
"margin_8F","all","night","PAD_MARGINAL","33","1.0848126232741617"
"margin_8F","2026-03","night","PAD_MARGINAL","16","4.3126684636118595"
"margin_8F","2026-03","day","ACTIVE_HUMIDIFICATION_LIKELY","9","2.4193548387096775"
"margin_8F","all","day","PAD_EFFECTIVE","12","0.39408866995073893"
"margin_8F","2026-03","day","PAD_EFFECTIVE","10","2.6881720430107525"
"margin_8F","all","day","PAD_INEFFECTIVE_DEHU_NEEDED","795","26.108374384236452"
"margin_8F","2026-03","day","PAD_INEFFECTIVE_DEHU_NEEDED","19","5.10752688172043"
"margin_8F","2026-04","all","PAD_INEFFECTIVE_DEHU_NEEDED","119","16.52777777777778"
"margin_8F","2026-04","night","PAD_INEFFECTIVE_DEHU_NEEDED","112","31.11111111111111"
"margin_8F","2026-04","all","PASSIVE_VENT_COOL_DRY","62","8.61111111111111"
"margin_8F","2026-04","day","PASSIVE_VENT_COOL_DRY","54","15"
"margin_8F","2026-04","all","PASSIVE_HUMIDIFY_OPPORTUNITY","27","3.75"
"margin_8F","2026-04","day","PASSIVE_HUMIDIFY_OPPORTUNITY","15","4.166666666666667"
"margin_8F","2026-04","all","PASSIVE_VENT_COOL_HUMID","107","14.86111111111111"
"margin_8F","2026-04","day","PASSIVE_VENT_COOL_HUMID","105","29.166666666666668"
"margin_8F","2026-04","all","NEUTRAL_MIN_VENT","68","9.444444444444445"
"margin_8F","2026-04","day","NEUTRAL_MIN_VENT","32","8.88888888888889"
"margin_8F","2026-04","night","NEUTRAL_MIN_VENT","36","10"
"margin_8F","2026-04","all","HEAT_VENT_HUMID","36","5"
"margin_8F","2026-04","day","HEAT_VENT_HUMID","21","5.833333333333333"
"margin_8F","2026-04","day","PAD_INEFFECTIVE_DEHU_NEEDED","7","1.9444444444444444"
"margin_8F","2026-04","all","PAD_MARGINAL","5","0.6944444444444444"
"margin_8F","2026-04","night","PAD_MARGINAL","5","1.3888888888888888"
"margin_8F","2026-04","all","MISSING_DATA","4","0.5555555555555556"
"margin_8F","2026-04","night","MISSING_DATA","4","1.1111111111111112"
"margin_8F","2026-04","all","HEAT_MAJOR_VENT_DRY","234","32.5"
"margin_8F","2026-04","night","HEAT_MAJOR_VENT_DRY","122","33.888888888888886"
"margin_8F","2026-04","day","HEAT_MAJOR_VENT_DRY","112","31.11111111111111"
"margin_8F","2026-04","all","ACTIVE_HUMIDIFICATION_LIKELY","15","2.0833333333333335"
"margin_8F","2026-04","night","ACTIVE_HUMIDIFICATION_LIKELY","15","4.166666666666667"
"margin_8F","2026-04","night","PASSIVE_VENT_COOL_DRY","8","2.2222222222222223"
"margin_8F","2026-04","all","PAD_EFFECTIVE","6","0.8333333333333334"
"margin_8F","2026-04","night","PAD_EFFECTIVE","6","1.6666666666666667"
"margin_8F","2026-04","night","PASSIVE_HUMIDIFY_OPPORTUNITY","12","3.3333333333333335"
"margin_8F","2026-04","all","HEAT_MIN_VENT","37","5.138888888888889"
"margin_8F","2026-04","day","HEAT_MIN_VENT","14","3.888888888888889"
"margin_8F","2026-04","night","PASSIVE_VENT_COOL_HUMID","2","0.5555555555555556"
"margin_8F","all","night","HEAT_VENT_HUMID","24","0.7889546351084813"
"margin_8F","2026-04","night","HEAT_VENT_HUMID","15","4.166666666666667"
"margin_8F","2026-04","night","HEAT_MIN_VENT","23","6.388888888888889"
"margin_8F","2026-05","all","HEAT_MAJOR_VENT_DRY","175","23.521505376344088"
"margin_8F","2026-05","night","HEAT_MAJOR_VENT_DRY","78","20.967741935483872"
"margin_8F","2026-05","day","HEAT_MAJOR_VENT_DRY","97","26.0752688172043"
"margin_8F","2026-05","all","PASSIVE_VENT_COOL_DRY","53","7.123655913978495"
"margin_8F","2026-05","day","PASSIVE_VENT_COOL_DRY","45","12.096774193548388"
"margin_8F","2026-05","all","ACTIVE_HUMIDIFICATION_LIKELY","29","3.8978494623655915"
"margin_8F","2026-05","night","ACTIVE_HUMIDIFICATION_LIKELY","7","1.881720430107527"
"margin_8F","2026-05","night","PASSIVE_VENT_COOL_DRY","8","2.150537634408602"
"margin_8F","2026-05","all","NEUTRAL_MIN_VENT","102","13.709677419354838"
"margin_8F","2026-05","day","NEUTRAL_MIN_VENT","58","15.591397849462366"
"margin_8F","2026-05","day","ACTIVE_HUMIDIFICATION_LIKELY","22","5.913978494623656"
"margin_8F","2026-05","all","PAD_EFFECTIVE","11","1.478494623655914"
"margin_8F","2026-05","day","PAD_EFFECTIVE","2","0.5376344086021505"
"margin_8F","2026-05","all","PAD_MARGINAL","12","1.6129032258064515"
"margin_8F","2026-05","night","PAD_MARGINAL","12","3.225806451612903"
"margin_8F","2026-05","night","PAD_EFFECTIVE","9","2.4193548387096775"
"margin_8F","2026-05","all","PASSIVE_HUMIDIFY_OPPORTUNITY","46","6.182795698924731"
"margin_8F","2026-05","night","PASSIVE_HUMIDIFY_OPPORTUNITY","29","7.795698924731183"
"margin_8F","2026-05","day","PASSIVE_HUMIDIFY_OPPORTUNITY","17","4.56989247311828"
"margin_8F","2026-05","all","PAD_INEFFECTIVE_DEHU_NEEDED","179","24.059139784946236"
"margin_8F","2026-05","night","PAD_INEFFECTIVE_DEHU_NEEDED","140","37.634408602150536"
"margin_8F","2026-05","night","NEUTRAL_MIN_VENT","44","11.827956989247312"
"margin_8F","2026-05","all","HEAT_MIN_VENT","39","5.241935483870968"
"margin_8F","2026-05","day","HEAT_MIN_VENT","12","3.225806451612903"
"margin_8F","2026-05","all","PASSIVE_VENT_COOL_HUMID","65","8.736559139784946"
"margin_8F","2026-05","night","PASSIVE_VENT_COOL_HUMID","7","1.881720430107527"
"margin_8F","2026-05","all","HEAT_VENT_HUMID","31","4.166666666666667"
"margin_8F","2026-05","night","HEAT_VENT_HUMID","9","2.4193548387096775"
"margin_8F","2026-05","night","HEAT_MIN_VENT","27","7.258064516129032"
"margin_8F","2026-05","day","PASSIVE_VENT_COOL_HUMID","58","15.591397849462366"
"margin_8F","2026-05","day","PAD_INEFFECTIVE_DEHU_NEEDED","39","10.483870967741936"
"margin_8F","2026-05","all","MISSING_DATA","2","0.26881720430107525"
"margin_8F","2026-05","night","MISSING_DATA","2","0.5376344086021505"
"margin_8F","2026-05","day","HEAT_VENT_HUMID","22","5.913978494623656"
"margin_8F","2026-06","all","PAD_INEFFECTIVE_DEHU_NEEDED","439","60.97222222222222"
"margin_8F","2026-06","night","PAD_INEFFECTIVE_DEHU_NEEDED","318","88.33333333333333"
"margin_8F","2026-06","all","PASSIVE_VENT_COOL_HUMID","122","16.944444444444443"
"margin_8F","2026-06","day","PASSIVE_VENT_COOL_HUMID","122","33.888888888888886"
"margin_8F","2026-06","all","NEUTRAL_MIN_VENT","125","17.36111111111111"
"margin_8F","2026-06","day","NEUTRAL_MIN_VENT","90","25"
"margin_8F","2026-06","day","PAD_INEFFECTIVE_DEHU_NEEDED","121","33.611111111111114"
"margin_8F","2026-06","night","NEUTRAL_MIN_VENT","35","9.722222222222221"
"margin_8F","2026-06","all","PASSIVE_VENT_COOL_DRY","10","1.3888888888888888"
"margin_8F","2026-06","day","PASSIVE_VENT_COOL_DRY","10","2.7777777777777777"
"margin_8F","2026-06","all","PASSIVE_HUMIDIFY_OPPORTUNITY","19","2.638888888888889"
"margin_8F","2026-06","day","PASSIVE_HUMIDIFY_OPPORTUNITY","12","3.3333333333333335"
"margin_8F","2026-06","all","HEAT_VENT_HUMID","3","0.4166666666666667"
"margin_8F","2026-06","day","HEAT_VENT_HUMID","3","0.8333333333333334"
"margin_8F","2026-06","all","ACTIVE_HUMIDIFICATION_LIKELY","2","0.2777777777777778"
"margin_8F","2026-06","day","ACTIVE_HUMIDIFICATION_LIKELY","2","0.5555555555555556"
"margin_8F","2026-06","night","PASSIVE_HUMIDIFY_OPPORTUNITY","7","1.9444444444444444"
"margin_8F","2026-07","all","PAD_INEFFECTIVE_DEHU_NEEDED","621","83.46774193548387"
"margin_8F","2026-07","night","PAD_INEFFECTIVE_DEHU_NEEDED","370","99.46236559139786"
"margin_8F","2026-07","all","PASSIVE_VENT_COOL_HUMID","34","4.56989247311828"
"margin_8F","2026-07","day","PASSIVE_VENT_COOL_HUMID","34","9.13978494623656"
"margin_8F","2026-07","all","NEUTRAL_MIN_VENT","87","11.693548387096774"
"margin_8F","2026-07","day","NEUTRAL_MIN_VENT","85","22.849462365591396"
"margin_8F","2026-07","day","PAD_INEFFECTIVE_DEHU_NEEDED","251","67.47311827956989"
"margin_8F","2026-07","night","NEUTRAL_MIN_VENT","2","0.5376344086021505"
"margin_8F","2026-07","all","MISSING_DATA","2","0.26881720430107525"
"margin_8F","2026-07","day","MISSING_DATA","2","0.5376344086021505"
"margin_8F","2026-08","all","PAD_INEFFECTIVE_DEHU_NEEDED","633","85.08064516129032"
"margin_8F","2026-08","night","PAD_INEFFECTIVE_DEHU_NEEDED","365","98.11827956989248"
"margin_8F","2026-08","all","PASSIVE_VENT_COOL_DRY","4","0.5376344086021505"
"margin_8F","2026-08","day","PASSIVE_VENT_COOL_DRY","4","1.075268817204301"
"margin_8F","2026-08","all","PASSIVE_HUMIDIFY_OPPORTUNITY","10","1.3440860215053763"
"margin_8F","2026-08","day","PASSIVE_HUMIDIFY_OPPORTUNITY","6","1.6129032258064515"
"margin_8F","2026-08","day","PAD_INEFFECTIVE_DEHU_NEEDED","268","72.04301075268818"
"margin_8F","2026-08","all","NEUTRAL_MIN_VENT","54","7.258064516129032"
"margin_8F","2026-08","night","NEUTRAL_MIN_VENT","3","0.8064516129032258"
"margin_8F","2026-08","all","PASSIVE_VENT_COOL_HUMID","42","5.645161290322581"
"margin_8F","2026-08","day","PASSIVE_VENT_COOL_HUMID","42","11.290322580645162"
"margin_8F","2026-08","day","NEUTRAL_MIN_VENT","51","13.709677419354838"
"margin_8F","2026-08","night","PASSIVE_HUMIDIFY_OPPORTUNITY","4","1.075268817204301"
"margin_8F","2026-08","all","HEAT_MIN_VENT","1","0.13440860215053763"
"margin_8F","2026-08","day","HEAT_MIN_VENT","1","0.26881720430107525"
"margin_8F","2026-09","all","PAD_INEFFECTIVE_DEHU_NEEDED","214","83.59375"
"margin_8F","2026-09","night","PAD_INEFFECTIVE_DEHU_NEEDED","124","97.63779527559055"
"margin_8F","2026-09","all","NEUTRAL_MIN_VENT","24","9.375"
"margin_8F","2026-09","day","NEUTRAL_MIN_VENT","22","17.05426356589147"
"margin_8F","2026-09","day","PAD_INEFFECTIVE_DEHU_NEEDED","90","69.76744186046511"
"margin_8F","2026-09","all","PASSIVE_VENT_COOL_HUMID","17","6.640625"
"margin_8F","2026-09","day","PASSIVE_VENT_COOL_HUMID","17","13.178294573643411"
"margin_8F","2026-09","all","MISSING_DATA","1","0.390625"
"margin_8F","2026-09","night","MISSING_DATA","1","0.7874015748031497"
"margin_8F","2026-09","night","NEUTRAL_MIN_VENT","2","1.5748031496062993"
"cool_crop","all","all","HEAT_MAJOR_VENT_DRY","1863","30.606209955643173"
"cool_crop","2026-01","all","HEAT_MAJOR_VENT_DRY","689","92.60752688172043"
"cool_crop","all","night","HEAT_MAJOR_VENT_DRY","990","32.544378698224854"
"cool_crop","2026-01","night","HEAT_MAJOR_VENT_DRY","353","94.89247311827957"
"cool_crop","all","day","HEAT_MAJOR_VENT_DRY","873","28.669950738916256"
"cool_crop","2026-01","day","HEAT_MAJOR_VENT_DRY","336","90.3225806451613"
"cool_crop","all","all","PASSIVE_VENT_COOL_DRY","213","3.499260719566289"
"cool_crop","2026-01","all","PASSIVE_VENT_COOL_DRY","27","3.629032258064516"
"cool_crop","all","day","PASSIVE_VENT_COOL_DRY","159","5.221674876847291"
"cool_crop","2026-01","day","PASSIVE_VENT_COOL_DRY","21","5.645161290322581"
"cool_crop","all","all","HEAT_MIN_VENT","99","1.6264169541646132"
"cool_crop","2026-01","all","HEAT_MIN_VENT","4","0.5376344086021505"
"cool_crop","all","night","HEAT_MIN_VENT","45","1.4792899408284024"
"cool_crop","2026-01","night","HEAT_MIN_VENT","4","1.075268817204301"
"cool_crop","all","all","ACTIVE_HUMIDIFICATION_LIKELY","122","2.0042713980614426"
"cool_crop","2026-01","all","ACTIVE_HUMIDIFICATION_LIKELY","9","1.2096774193548387"
"cool_crop","all","day","ACTIVE_HUMIDIFICATION_LIKELY","86","2.8243021346469623"
"cool_crop","2026-01","day","ACTIVE_HUMIDIFICATION_LIKELY","8","2.150537634408602"
"cool_crop","all","night","PASSIVE_VENT_COOL_DRY","54","1.7751479289940828"
"cool_crop","2026-01","night","PASSIVE_VENT_COOL_DRY","6","1.6129032258064515"
"cool_crop","all","all","PASSIVE_HUMIDIFY_OPPORTUNITY","125","2.053556760308855"
"cool_crop","2026-01","all","PASSIVE_HUMIDIFY_OPPORTUNITY","5","0.6720430107526881"
"cool_crop","all","night","PASSIVE_HUMIDIFY_OPPORTUNITY","76","2.498356344510191"
"cool_crop","2026-01","night","PASSIVE_HUMIDIFY_OPPORTUNITY","2","0.5376344086021505"
"cool_crop","all","all","PASSIVE_VENT_COOL_HUMID","90","1.4785608674223756"
"cool_crop","2026-01","all","PASSIVE_VENT_COOL_HUMID","3","0.4032258064516129"
"cool_crop","all","night","PASSIVE_VENT_COOL_HUMID","17","0.5588428665351742"
"cool_crop","2026-01","night","PASSIVE_VENT_COOL_HUMID","1","0.26881720430107525"
"cool_crop","all","all","NEUTRAL_MIN_VENT","370","6.07852801051421"
"cool_crop","2026-01","all","NEUTRAL_MIN_VENT","1","0.13440860215053763"
"cool_crop","all","night","NEUTRAL_MIN_VENT","109","3.5831689677843523"
"cool_crop","2026-01","night","NEUTRAL_MIN_VENT","1","0.26881720430107525"
"cool_crop","all","all","HEAT_VENT_HUMID","76","1.2485625102677838"
"cool_crop","2026-01","all","HEAT_VENT_HUMID","2","0.26881720430107525"
"cool_crop","all","day","HEAT_VENT_HUMID","41","1.3464696223316912"
"cool_crop","2026-01","day","HEAT_VENT_HUMID","2","0.5376344086021505"
"cool_crop","all","day","PASSIVE_VENT_COOL_HUMID","73","2.3973727422003286"
"cool_crop","2026-01","day","PASSIVE_VENT_COOL_HUMID","2","0.5376344086021505"
"cool_crop","all","day","PASSIVE_HUMIDIFY_OPPORTUNITY","49","1.6091954022988506"
"cool_crop","2026-01","day","PASSIVE_HUMIDIFY_OPPORTUNITY","3","0.8064516129032258"
"cool_crop","all","all","MISSING_DATA","23","0.3778544438968293"
"cool_crop","2026-01","all","MISSING_DATA","4","0.5376344086021505"
"cool_crop","all","night","MISSING_DATA","18","0.591715976331361"
"cool_crop","2026-01","night","MISSING_DATA","4","1.075268817204301"
"cool_crop","all","night","ACTIVE_HUMIDIFICATION_LIKELY","36","1.183431952662722"
"cool_crop","2026-01","night","ACTIVE_HUMIDIFICATION_LIKELY","1","0.26881720430107525"
"cool_crop","2026-02","all","HEAT_MAJOR_VENT_DRY","491","73.06547619047619"
"cool_crop","2026-02","night","HEAT_MAJOR_VENT_DRY","275","81.8452380952381"
"cool_crop","2026-02","day","HEAT_MAJOR_VENT_DRY","216","64.28571428571429"
"cool_crop","2026-02","all","PASSIVE_VENT_COOL_DRY","69","10.267857142857142"
"cool_crop","2026-02","day","PASSIVE_VENT_COOL_DRY","53","15.773809523809524"
"cool_crop","2026-02","all","MISSING_DATA","10","1.4880952380952381"
"cool_crop","all","day","MISSING_DATA","5","0.16420361247947454"
"cool_crop","2026-02","day","MISSING_DATA","3","0.8928571428571429"
"cool_crop","2026-02","all","ACTIVE_HUMIDIFICATION_LIKELY","35","5.208333333333333"
"cool_crop","2026-02","day","ACTIVE_HUMIDIFICATION_LIKELY","28","8.333333333333334"
"cool_crop","2026-02","all","NEUTRAL_MIN_VENT","6","0.8928571428571429"
"cool_crop","all","day","NEUTRAL_MIN_VENT","261","8.571428571428571"
"cool_crop","2026-02","day","NEUTRAL_MIN_VENT","4","1.1904761904761905"
"cool_crop","all","all","PAD_EFFECTIVE","89","1.4621324133399047"
"cool_crop","2026-02","all","PAD_EFFECTIVE","16","2.380952380952381"
"cool_crop","all","day","PAD_EFFECTIVE","51","1.6748768472906403"
"cool_crop","2026-02","day","PAD_EFFECTIVE","14","4.166666666666667"
"cool_crop","2026-02","night","NEUTRAL_MIN_VENT","2","0.5952380952380952"
"cool_crop","2026-02","all","PASSIVE_HUMIDIFY_OPPORTUNITY","23","3.4226190476190474"
"cool_crop","2026-02","night","PASSIVE_HUMIDIFY_OPPORTUNITY","15","4.464285714285714"
"cool_crop","2026-02","night","PASSIVE_VENT_COOL_DRY","16","4.761904761904762"
"cool_crop","2026-02","day","PASSIVE_HUMIDIFY_OPPORTUNITY","8","2.380952380952381"
"cool_crop","2026-02","night","MISSING_DATA","7","2.0833333333333335"
"cool_crop","2026-02","all","HEAT_MIN_VENT","13","1.9345238095238095"
"cool_crop","2026-02","night","HEAT_MIN_VENT","7","2.0833333333333335"
"cool_crop","all","day","HEAT_MIN_VENT","54","1.7733990147783252"
"cool_crop","2026-02","day","HEAT_MIN_VENT","6","1.7857142857142858"
"cool_crop","2026-02","all","HEAT_VENT_HUMID","4","0.5952380952380952"
